瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),Rain
156,堡林,2012-08-14,27.1,24.8,30.3,0,23.2,64.0,80.5,28.5,999.6,1009.3,1005.3,1007.7,13.5,2.0,10.76,0,0,9.5,7.3,28.0,24.5,1
156,堡林,2012-08-15,28.1,26.4,30.6,0.5,23.3,66.0,75.9,28.6,999.4,1008.9,1005.6,1007.6,13.5,2.6,11.05,0,0,9.6,6.1,27.8,24.9,1
156,堡林,2012-08-16,26.2,24.3,30.3,47.0,23.6,65.0,86.4,29.2,1003.1,1012.8,1008.2,1011.3,13.5,2.9,9.72,0,0,8.6,6.3,27.4,24.2,1
156,堡林,2012-08-17,29.3,24.4,34.8,0.0,23.9,54.0,74.0,29.6,1003.8,1013.0,1010.3,1011.9,13.4,10.7,21.36,0,0,5.9,5.5,30.8,23.9,1
156,堡林,2012-08-18,29.4,26.7,33.1,0.3,24.2,59.0,74.4,30.3,1003.1,1012.3,1009.4,1011.2,13.4,7.9,16.16,0,0,6.0,4.5,30.3,25.6,1
156,堡林,2012-08-19,29.1,26.5,33.1,0.0,23.9,58.0,74.4,29.6,1001.2,1011.4,1007.4,1009.3,13.4,7.9,15.68,0,0,7.0,5.3,30.7,24.8,1
156,堡林,2012-08-20,27.9,26.6,29.6,0.2,23.6,73.0,78.1,29.2,1000.9,1010.2,1008.1,1009.0,13.3,0.0,4.83,0,0,9.6,6.1,27.1,25.2,1
156,堡林,2012-08-21,28.2,25.7,33.4,6.0,23.2,54.0,74.8,28.4,1001.7,1010.7,1008.7,1009.8,13.3,8.7,18.34,0,0,7.8,4.9,28.6,25.1,1
156,堡林,2012-08-22,24.9,22.7,26.9,25.5,22.6,78.0,87.9,27.5,1002.1,1012.4,1008.9,1010.3,13.3,0.1,4.8,0,0,9.4,6.1,26.4,22.8,1
156,堡林,2012-08-23,23.7,21.9,26.7,16.5,22.3,86.0,92.3,26.9,1004.7,1013.8,1011.9,1013.0,13.2,0.0,6.49,0,0,10.0,6.6,26.0,22.0,1
156,堡林,2012-08-24,23.4,21.5,26.2,63.5,21.7,75.0,90.6,26.0,1004.7,1014.4,1011.5,1012.9,13.2,0.0,2.38,0,0,10.0,6.1,24.0,21.7,0
156,堡林,2012-08-25,28.2,24.4,33.2,0,22.5,47.0,72.3,27.2,1005.6,1015.3,1012.2,1013.8,13.2,6.4,17.66,0,0,7.6,3.9,29.2,23.5,0
156,堡林,2012-08-26,28.7,23.4,34.0,0,21.4,45.0,66.5,25.5,1002.7,1013.8,1008.4,1010.8,13.1,12.0,21.92,0,0,2.5,1.3,29.1,22.0,1
156,堡林,2012-08-27,27.6,24.5,31.2,1.5,21.0,56.0,68.3,24.9,997.3,1010.0,999.4,1005.4,13.1,0.5,10.51,0,0,8.3,4.5,27.1,22.4,1
156,堡林,2012-08-28,24.3,22.6,26.0,88.5,21.9,75.0,86.6,26.2,985.7,1006.8,982.7,993.8,13.1,0.8,5.45,0,0,10.0,6.8,24.2,22.4,1
156,堡林,2012-08-29,26.0,23.6,30.9,3.5,22.5,63.0,82.1,27.2,1002.2,1012.1,1006.8,1010.3,13.0,3.2,12.79,0,0,9.6,5.3,27.1,22.2,1
156,堡林,2012-08-30,22.3,20.3,24.6,117.5,19.8,70.0,86.3,23.3,997.3,1011.5,995.7,1005.6,13.0,0.7,4.67,0,0,9.8,6.9,24.4,19.0,0
156,堡林,2012-08-31,23.8,18.8,29.7,0,16.6,40.0,66.3,19.0,1005.1,1015.0,1011.4,1013.4,13.0,11.8,23.77,0,0,1.4,1.4,26.5,17.1,0
156,堡林,2012-09-01,24.1,19.1,29.6,0,18.8,50.0,73.6,21.7,1005.4,1015.3,1011.5,1013.7,12.9,10.0,20.08,0,0,4.3,2.9,26.7,17.6,0
156,堡林,2012-09-02,25.0,22.2,29.2,0,19.7,52.0,73.6,23.0,1004.5,1014.3,1011.2,1012.7,12.9,5.1,12.75,0,0,6.3,6.3,26.8,20.8,0
156,堡林,2012-09-03,25.0,20.9,31.4,0,19.4,42.0,73.1,22.5,1004.0,1013.8,1010.3,1012.2,12.9,9.5,15.98,0,0,3.5,3.5,27.1,19.4,1
156,堡林,2012-09-04,24.6,21.6,29.4,34.0,21.4,67.0,83.0,25.6,1005.7,1016.1,1012.5,1013.9,12.8,3.2,9.56,0,0,9.0,6.8,25.0,19.2,1
156,堡林,2012-09-05,22.9,19.1,28.6,14.5,18.1,45.0,76.3,20.9,1009.8,1020.1,1015.8,1018.2,12.8,8.4,18.29,0,0,5.3,4.6,26.3,17.5,0
156,堡林,2012-09-06,22.5,16.9,28.3,0,14.0,31.0,61.1,16.0,1010.5,1020.1,1017.5,1018.9,12.7,11.6,22.99,0,0,0.9,0.9,26.0,15.8,1
156,堡林,2012-09-07,23.1,17.6,28.9,25.5,18.2,55.0,75.5,21.0,1008.4,1019.4,1013.6,1016.7,12.7,6.2,15.18,0,0,6.0,3.9,24.8,15.9,1
156,堡林,2012-09-08,22.6,19.1,27.9,46.5,18.1,50.0,77.5,20.8,1005.8,1015.6,1013.0,1014.1,12.7,8.0,15.63,0,0,7.8,3.9,25.9,19.4,1
156,堡林,2012-09-09,19.5,17.9,21.1,14.0,17.4,77.0,88.5,19.9,1005.7,1015.6,1013.0,1014.1,12.6,0.0,4.15,0,0,10.0,6.5,21.9,18.0,1
156,堡林,2012-09-10,22.8,17.4,28.8,2.5,16.9,40.0,72.3,19.3,1005.3,1015.1,1011.6,1013.6,12.6,10.7,21.63,0,0,4.0,3.1,26.2,16.7,0
156,堡林,2012-09-11,23.6,18.9,28.6,0,17.0,38.0,69.1,19.4,1005.3,1015.5,1011.4,1013.6,12.6,9.9,18.99,0,0,4.8,3.9,25.2,17.1,0
156,堡林,2012-09-12,23.6,19.5,29.3,0,17.4,43.0,69.9,19.9,1002.9,1013.4,1009.2,1011.1,12.5,6.6,15.88,0,0,7.6,3.9,25.4,17.5,1
156,堡林,2012-09-13,21.8,19.7,24.7,8.5,19.1,65.0,85.8,22.2,1001.8,1012.4,1008.4,1010.1,12.5,0.0,3.65,0,0,10.0,6.4,23.4,20.3,1
156,堡林,2012-09-14,19.5,17.4,22.0,2.5,16.7,62.0,84.5,19.0,1006.1,1017.0,1011.9,1014.6,12.5,0.2,6.48,0,0,10.0,6.1,22.7,17.3,0
156,堡林,2012-09-15,20.5,17.1,23.8,0,16.0,57.0,76.6,18.2,1008.5,1018.4,1015.9,1016.9,12.4,0.9,10.07,0,0,9.9,4.9,22.5,16.9,1
156,堡林,2012-09-16,19.4,18.2,21.3,55.0,18.0,78.0,91.9,20.6,1003.7,1016.9,1005.4,1012.1,12.4,0.0,3.87,0,0,10.0,6.6,21.1,18.1,1
156,堡林,2012-09-17,18.5,17.3,20.2,69.0,16.8,79.0,89.9,19.1,988.4,1005.6,987.0,996.7,12.3,0.1,3.73,0,0,10.0,7.0,20.0,17.1,0
156,堡林,2012-09-18,20.9,18.0,25.5,0,16.1,47.0,76.1,18.4,997.6,1007.9,1004.0,1005.9,12.3,7.9,13.86,0,0,6.8,4.9,22.9,16.0,0
156,堡林,2012-09-19,20.1,16.3,25.8,0,14.7,34.0,73.5,16.8,1002.5,1014.5,1007.6,1010.8,12.3,9.8,16.01,0,0,2.6,2.6,23.2,13.0,0
156,堡林,2012-09-20,20.2,16.8,25.8,0,15.3,47.0,75.5,17.4,1007.7,1017.7,1014.4,1016.1,12.2,8.0,14.55,0,0,4.3,4.3,21.7,13.8,0
156,堡林,2012-09-21,19.9,15.4,26.1,0,14.5,40.0,73.6,16.6,1008.0,1018.0,1014.6,1016.4,12.2,7.1,16.64,0,0,5.1,1.6,22.8,13.2,0
156,堡林,2012-09-22,20.3,15.1,26.8,0,14.1,38.0,69.8,16.1,1004.9,1015.9,1010.9,1013.3,12.2,9.6,16.79,0,0,3.6,2.6,22.8,11.8,0
156,堡林,2012-09-23,20.9,16.1,27.4,0,14.8,35.0,70.6,16.9,1003.5,1013.1,1010.0,1011.9,12.1,10.8,18.54,0,0,0.3,0.3,22.6,13.4,0
156,堡林,2012-09-24,21.8,16.4,28.4,0,14.5,31.0,66.9,16.6,1006.3,1017.6,1012.8,1014.7,12.1,11.0,19.48,0,0,2.4,1.6,24.8,13.1,0
156,堡林,2012-09-25,21.7,16.1,28.4,0,12.9,28.0,60.4,15.0,1011.4,1022.0,1017.2,1019.8,12.0,11.1,19.87,0,0,0.6,0.4,25.0,12.3,0
156,堡林,2012-09-26,20.4,14.9,26.1,0,11.6,29.0,59.4,13.8,1012.3,1022.7,1018.8,1020.8,12.0,9.2,17.45,0,0,5.1,3.3,23.8,11.3,0
156,堡林,2012-09-27,20.2,17.2,24.8,0,13.9,44.0,68.3,15.9,1009.8,1021.0,1016.0,1018.2,12.0,4.9,10.66,0,0,6.0,4.5,21.6,14.3,0
156,堡林,2012-09-28,20.1,16.6,25.6,0,14.7,44.0,72.3,16.7,1005.3,1016.5,1011.2,1013.7,11.9,8.9,14.97,0,0,6.5,5.6,22.6,12.6,0
156,堡林,2012-09-29,17.5,15.0,21.9,0,11.2,48.0,67.9,13.3,1004.0,1013.9,1010.8,1012.4,11.9,6.6,12.7,0,0,5.5,5.5,19.9,10.6,0
156,堡林,2012-09-30,17.2,14.3,21.5,0,10.8,44.0,67.4,13.0,1002.8,1013.1,1009.5,1011.3,11.9,5.8,11.79,0,0,6.1,6.0,19.7,10.6,0
156,堡林,2012-10-01,18.2,13.7,24.2,0,12.0,41.0,69.5,14.1,1006.7,1017.2,1013.0,1015.2,11.8,9.4,15.75,0,0,2.8,2.4,21.2,10.1,0
156,堡林,2012-10-02,18.9,13.8,25.4,0,12.7,37.0,69.5,14.7,1008.3,1018.3,1014.7,1016.7,11.8,9.5,16.35,0,0,2.9,2.8,23.0,9.9,0
156,堡林,2012-10-03,19.7,14.3,26.7,0,12.4,32.0,66.3,14.5,1005.3,1017.0,1011.1,1013.8,11.8,9.5,17.87,0,0,3.0,1.8,24.3,10.4,0
156,堡林,2012-10-04,18.9,14.2,25.5,0,12.6,34.0,70.6,14.7,1004.5,1015.6,1010.8,1012.9,11.7,10.3,18.14,0,0,0.9,0.4,23.6,9.5,0
156,堡林,2012-10-05,18.4,14.5,22.5,0,13.4,55.0,74.0,15.4,1009.5,1019.9,1015.0,1018.0,11.7,2.2,9.87,0,0,7.4,2.0,21.2,10.2,0
156,堡林,2012-10-06,19.1,16.3,25.3,0,12.0,26.0,66.3,14.2,1012.1,1022.2,1019.1,1020.6,11.6,7.7,13.99,0,0,4.9,2.5,22.5,11.6,0
156,堡林,2012-10-07,18.8,13.3,25.8,0,12.5,30.0,70.5,14.6,1013.5,1023.6,1019.8,1022.0,11.6,10.1,17.21,0,0,2.1,1.6,22.9,8.9,0
156,堡林,2012-10-08,18.0,13.9,24.1,0,9.5,36.0,60.1,12.0,1012.6,1023.3,1018.9,1021.1,11.6,10.1,16.64,0,0,2.1,1.0,21.0,9.8,0
156,堡林,2012-10-09,17.1,11.9,24.1,0,10.4,40.0,66.4,12.6,1009.1,1020.3,1015.4,1017.7,11.5,7.1,13.55,0,0,4.9,2.5,20.7,7.1,0
156,堡林,2012-10-10,16.5,12.4,22.2,0,11.9,57.0,75.5,14.0,1007.0,1016.8,1013.4,1015.5,11.5,6.6,9.99,0,0,2.9,1.8,19.9,7.7,0
156,堡林,2012-10-11,14.7,10.7,19.7,0,4.8,27.0,54.5,8.8,1008.5,1019.0,1015.6,1017.1,11.5,10.7,18.37,0,0,0.3,0.3,19.7,4.5,0
156,堡林,2012-10-12,15.3,7.9,23.5,0,3.9,17.0,51.6,8.2,1010.1,1020.1,1016.4,1018.7,11.4,10.2,17.02,0,0,1.5,0.0,19.1,1.9,0
156,堡林,2012-10-13,16.9,11.5,24.9,0,8.2,31.0,59.5,10.9,1009.9,1020.0,1016.5,1018.5,11.4,5.2,11.93,0,0,6.3,3.8,19.5,6.5,0
156,堡林,2012-10-14,16.9,12.2,24.6,0,9.8,33.0,65.1,12.1,1010.3,1020.9,1017.3,1018.9,11.4,7.7,12.92,0,0,3.1,1.3,19.3,7.2,0
156,堡林,2012-10-15,16.8,11.3,24.7,0,2.5,15.0,42.4,7.4,1013.4,1024.0,1019.9,1021.9,11.3,10.6,16.96,0,0,0.8,0.0,19.8,5.0,0
156,堡林,2012-10-16,18.0,9.7,25.7,0,8.8,34.0,56.3,11.4,1010.3,1022.7,1015.9,1018.8,11.3,10.5,16.74,0,0,2.6,1.6,21.0,3.6,1
156,堡林,2012-10-17,14.5,10.3,18.6,0.3,7.9,43.0,66.5,11.2,1007.6,1019.1,1014.0,1016.3,11.3,4.4,7.92,0,0,6.6,4.6,19.3,6.3,0
156,堡林,2012-10-18,12.4,7.6,18.1,0,-1.4,18.0,41.9,5.6,1010.2,1021.2,1016.5,1018.9,11.2,10.6,17.71,0,0,0.0,0.0,16.8,2.2,0
156,堡林,2012-10-19,13.4,6.5,21.3,0,5.2,36.0,59.9,9.0,1014.0,1025.1,1020.9,1022.8,11.2,9.4,14.63,0,0,1.0,1.0,16.9,1.4,0
156,堡林,2012-10-20,14.1,9.0,22.7,0,7.0,24.0,66.4,10.1,1014.1,1024.2,1020.6,1022.8,11.1,3.4,9.14,0,0,3.0,1.9,16.7,4.1,0
156,堡林,2012-10-21,16.7,9.1,25.3,0,6.6,22.0,55.9,9.8,1014.7,1025.8,1020.9,1023.3,11.1,10.0,15.47,0,0,2.5,1.8,18.8,4.5,1
156,堡林,2012-10-22,15.9,12.6,21.0,53.0,11.7,51.0,77.4,14.1,1006.3,1020.9,1009.5,1014.8,11.1,0.0,1.12,0,0,9.6,5.4,16.2,10.8,0
156,堡林,2012-10-23,12.4,8.7,16.8,0,3.2,27.0,55.4,7.7,1009.7,1021.1,1015.0,1018.4,11.1,10.1,16.07,0,0,1.6,1.6,14.5,4.3,0
156,堡林,2012-10-24,12.5,6.1,20.4,0,5.8,33.0,66.6,9.3,1011.9,1022.2,1017.9,1020.6,11.0,7.7,14.4,0,0,3.8,0.3,13.5,2.3,0
156,堡林,2012-10-25,14.7,8.1,22.7,0,6.9,25.0,63.5,10.0,1013.1,1022.9,1020.3,1021.8,11.0,10.1,14.8,0,0,0.9,0.1,15.0,3.9,0
156,堡林,2012-10-26,17.2,10.6,24.5,0,9.3,39.0,61.6,11.7,1013.6,1024.2,1020.2,1022.1,10.9,8.1,12.6,0,0,5.3,3.4,16.1,6.6,1
156,堡林,2012-10-27,17.1,15.5,19.0,29.5,14.4,56.0,85.1,16.5,1008.3,1020.9,1013.5,1016.9,10.9,0.0,0.65,0,0,9.8,7.4,16.4,14.2,0
156,堡林,2012-10-28,15.7,10.4,20.3,0,9.5,51.0,67.6,11.9,1011.7,1022.5,1016.9,1020.3,10.9,9.5,13.75,0,0,2.6,2.6,16.9,6.1,0
156,堡林,2012-10-29,13.7,8.4,19.8,0,6.0,32.0,63.1,9.4,1011.1,1022.5,1016.4,1019.7,10.8,9.8,15.14,0,0,3.4,0.5,14.8,4.0,0
156,堡林,2012-10-30,11.2,6.6,14.9,0,3.8,39.0,61.9,8.2,1008.6,1018.9,1015.5,1017.4,10.8,9.3,14.23,0,0,3.6,2.3,14.3,2.7,0
156,堡林,2012-10-31,9.6,4.6,14.5,0,2.0,35.0,61.6,7.1,1008.7,1018.5,1015.5,1017.5,10.8,8.9,14.38,0,0,4.4,4.4,12.3,1.8,0
156,堡林,2012-11-01,9.2,5.6,12.5,0,-2.0,29.0,46.4,5.3,1012.6,1024.9,1017.6,1021.4,10.7,9.7,14.6,0,0,2.4,2.4,11.3,1.3,0
156,堡林,2012-11-02,8.3,2.8,15.8,0,-1.6,24.0,53.8,5.5,1016.4,1027.0,1023.5,1025.3,10.7,9.9,14.28,0,0,2.0,0.0,11.0,-0.6,0
156,堡林,2012-11-03,10.6,3.3,18.7,0,1.3,28.0,55.6,6.8,1015.9,1027.1,1021.6,1024.7,10.7,10.0,14.17,0,0,0.0,0.0,11.4,-1.1,1
156,堡林,2012-11-04,12.2,9.0,15.9,4.0,8.5,53.0,79.5,11.2,1008.9,1022.6,1014.1,1017.6,10.7,0.3,2.67,0,0,8.5,5.6,12.0,5.7,1
156,堡林,2012-11-05,10.0,7.0,15.5,1.5,6.9,48.0,82.9,10.0,1007.5,1017.8,1015.0,1016.2,10.6,3.3,7.39,0,0,5.9,5.9,11.0,3.4,1
156,堡林,2012-11-06,10.5,7.8,14.0,5.0,6.2,57.0,76.0,9.5,1008.1,1018.3,1014.4,1016.9,10.6,3.7,6.17,0,0,8.5,7.6,11.2,6.5,0
156,堡林,2012-11-07,11.4,9.0,15.4,0,5.0,46.0,65.6,8.7,1009.1,1019.2,1016.1,1017.8,10.6,7.0,9.2,0,0,5.8,5.8,11.6,3.7,0
156,堡林,2012-11-08,11.6,6.4,16.2,0,6.4,51.0,72.3,9.6,1010.1,1020.3,1017.0,1018.9,10.5,4.8,8.55,0,0,6.9,1.1,11.3,2.9,0
156,堡林,2012-11-09,12.4,7.3,18.8,0,5.7,37.0,67.3,9.2,1013.5,1024.5,1020.1,1022.2,10.5,8.6,12.28,0,0,0.8,0.0,12.3,3.4,1
156,堡林,2012-11-10,13.2,9.4,18.6,4.5,5.7,37.0,62.3,9.2,1010.5,1024.5,1011.2,1019.2,10.5,4.6,9.01,0,0,8.0,4.4,11.5,5.2,1
156,堡林,2012-11-11,11.3,8.1,14.6,4.0,5.4,45.0,68.6,9.5,1003.3,1016.4,1006.4,1011.9,10.4,2.1,3.43,0,0,9.0,7.4,11.7,6.2,0
156,堡林,2012-11-12,10.7,8.1,14.0,0,0.6,40.0,50.4,6.4,1007.7,1018.6,1015.2,1016.5,10.4,8.6,10.98,0,0,6.8,3.8,10.8,7.3,1
156,堡林,2012-11-13,9.2,4.9,13.9,0.3,0.9,29.0,58.5,6.6,1003.3,1015.3,1009.5,1012.1,10.4,5.7,8.67,0,0,7.1,5.5,9.2,3.0,1
156,堡林,2012-11-14,5.8,3.8,9.2,5.0,1.8,55.0,76.1,7.0,1009.9,1022.8,1013.5,1018.9,10.4,3.0,5.64,0,0,7.9,7.1,8.3,2.8,1
156,堡林,2012-11-15,7.0,3.6,11.9,0.5,-1.2,29.0,58.9,5.7,1017.8,1029.6,1022.8,1026.8,10.3,9.2,13.49,0,0,2.5,2.5,9.6,-0.7,1
156,堡林,2012-11-16,7.1,1.7,12.1,6.5,3.5,58.0,79.1,8.1,1014.1,1029.0,1016.6,1023.0,10.3,0.4,4.02,0,0,7.9,5.9,7.9,-2.1,1
156,堡林,2012-11-17,8.6,6.8,11.4,6.5,3.0,47.0,69.9,7.8,1007.9,1020.5,1013.3,1016.7,10.3,4.1,6.21,0,0,7.9,7.0,9.6,4.0,0
156,堡林,2012-11-18,7.3,2.6,12.7,0,-2.2,28.0,53.0,5.3,1012.3,1023.2,1019.9,1021.2,10.3,9.5,13.01,0,0,0.5,0.5,7.9,-1.6,1
156,堡林,2012-11-19,6.1,1.4,13.4,0.1,0.5,46.0,68.3,6.4,1011.1,1022.5,1017.3,1020.0,10.2,6.1,7.94,0,0,5.1,4.6,6.1,-2.2,0
156,堡林,2012-11-20,4.6,1.5,8.6,0,-4.0,28.0,55.1,4.6,1014.7,1025.1,1022.1,1023.7,10.2,2.9,6.73,0,0,5.6,1.3,5.0,-1.9,0
156,堡林,2012-11-21,5.6,0.7,10.7,0,-3.4,32.0,54.0,4.8,1012.2,1023.9,1018.5,1021.2,10.2,2.6,6.89,0,0,5.1,1.3,4.9,-4.0,0
156,堡林,2012-11-22,8.4,2.2,15.5,0,-0.7,18.0,56.0,5.8,1009.3,1020.4,1015.4,1018.1,10.2,7.9,10.46,0,0,5.0,0.5,6.8,-1.9,0
156,堡林,2012-11-23,7.0,4.5,9.3,0,-0.2,51.0,60.1,6.0,1009.6,1020.8,1016.2,1018.5,10.1,4.7,8.37,0,0,6.5,2.8,7.9,3.2,0
156,堡林,2012-11-24,4.4,1.3,9.2,0,-3.3,39.0,57.9,4.8,1014.1,1025.0,1020.4,1023.1,10.1,8.7,11.88,0,0,3.4,3.4,5.6,-3.4,1
156,堡林,2012-11-25,4.0,-0.6,9.0,4.5,-1.9,36.0,68.3,5.4,1011.6,1025.9,1015.2,1020.7,10.1,5.5,8.41,0,0,5.8,3.1,4.1,-5.7,1
156,堡林,2012-11-26,4.8,2.6,9.2,3.5,-1.1,39.0,68.4,5.8,1007.9,1021.9,1012.1,1016.8,10.1,4.2,6.5,0,0,7.3,6.4,5.7,-0.6,0
156,堡林,2012-11-27,4.0,-0.1,9.3,0,-3.2,39.0,61.0,4.9,1013.9,1025.2,1021.7,1022.9,10.0,9.1,11.5,0,0,2.5,2.5,4.5,-4.4,0
156,堡林,2012-11-28,8.0,2.6,16.2,0,1.9,38.0,66.5,7.1,1010.0,1021.7,1015.8,1018.9,10.0,6.7,9.22,0,0,4.5,4.0,7.2,-0.2,0
156,堡林,2012-11-29,4.9,1.3,9.1,0,-6.8,21.0,45.0,3.9,1013.7,1024.6,1019.8,1022.7,10.0,6.1,9.88,0,0,4.3,0.4,5.8,-3.8,0
156,堡林,2012-11-30,5.0,0.6,10.0,0,-7.2,28.0,41.9,3.6,1015.3,1026.7,1022.0,1024.3,10.0,6.2,9.32,0,0,4.4,1.0,4.9,-2.6,0
156,堡林,2012-12-01,2.7,-1.5,7.4,0,-9.1,20.0,44.0,3.1,1018.3,1030.3,1025.0,1027.4,10.0,9.0,11.47,0,0,3.9,1.0,4.0,-4.1,1
156,堡林,2012-12-02,4.3,0.4,10.5,0.5,-0.6,48.0,71.9,6.0,1014.1,1026.0,1021.0,1023.1,10.0,5.0,7.87,0,0,5.0,3.4,5.7,-3.2,1
156,堡林,2012-12-03,3.8,-0.7,8.8,4.0,1.3,47.0,84.4,6.8,1008.7,1022.0,1013.0,1017.7,9.9,1.4,4.19,0,0,6.6,4.1,3.8,-4.9,1
156,堡林,2012-12-04,1.7,-0.1,5.5,0.2,-3.4,44.0,69.6,4.8,1012.9,1023.6,1019.3,1022.0,9.9,6.9,9.83,0,0,5.8,5.5,3.6,-3.9,1
156,堡林,2012-12-05,2.0,-0.8,9.1,14.5,-1.2,42.0,80.6,5.6,1009.3,1023.6,1011.4,1018.4,9.9,4.5,7.03,3.0,3.0,8.4,4.0,2.6,-4.2,1
156,堡林,2012-12-06,-2.1,-4.1,1.4,4.0,-5.0,57.0,80.9,4.2,1015.5,1026.4,1019.4,1024.8,9.9,5.5,8.08,7.0,9.6,3.9,2.9,3.0,-6.0,1
156,堡林,2012-12-07,1.0,-3.4,6.6,3.0,-1.4,65.0,84.4,5.6,1010.5,1026.1,1014.9,1019.6,9.9,2.0,4.92,0.3,3.5,7.9,6.4,2.3,-6.0,1
156,堡林,2012-12-08,-1.2,-3.7,2.6,4.4,-3.9,54.0,82.4,4.6,1011.0,1022.3,1017.8,1020.2,9.9,5.3,3.46,7.0,7.2,6.3,6.3,1.9,-6.1,1
156,堡林,2012-12-09,-3.4,-7.5,0.0,1.3,-7.7,56.0,72.9,3.5,1012.2,1024.5,1017.5,1021.5,9.9,9.0,11.46,3.0,6.4,1.3,1.3,1.7,-12.3,0
156,堡林,2012-12-10,-2.6,-6.3,2.3,0,-7.7,48.0,68.4,3.4,1016.0,1026.7,1023.8,1025.3,9.9,9.2,10.75,0,3.5,1.6,1.6,1.0,-9.4,0
156,堡林,2012-12-11,-0.8,-3.9,3.2,0,-6.5,53.0,65.6,3.8,1017.3,1028.2,1025.1,1026.6,9.8,8.1,10.32,0,0,5.0,5.0,2.1,-6.8,0
156,堡林,2012-12-12,-0.6,-4.0,5.0,0,-8.1,28.0,58.4,3.3,1020.9,1032.4,1028.0,1030.2,9.8,9.3,11.57,0,0,0.0,0.0,2.6,-7.9,0
156,堡林,2012-12-13,1.7,-4.8,9.3,0,-6.3,30.0,56.5,3.8,1021.3,1033.1,1028.2,1030.5,9.8,8.6,10.75,0,0,1.6,0.0,2.2,-8.0,1
156,堡林,2012-12-14,7.8,1.8,10.2,22.5,6.7,60.0,93.0,10.0,1009.3,1028.2,1014.2,1018.2,9.8,0.0,0.93,0,0,10.0,7.1,5.4,-0.9,1
156,堡林,2012-12-15,7.4,4.7,10.2,0.0,5.2,76.0,86.5,8.9,1009.1,1022.0,1014.5,1018.0,9.8,0.0,1.62,0,0,8.6,5.1,7.5,-0.5,0
156,堡林,2012-12-16,5.9,1.0,12.0,0,1.1,45.0,73.6,6.6,1012.3,1023.1,1019.4,1021.3,9.8,9.1,10.77,0,0,1.5,1.0,4.6,-3.6,1
156,堡林,2012-12-17,4.1,1.7,7.0,0.0,-0.4,57.0,72.6,6.0,1012.6,1022.9,1020.1,1021.6,9.8,1.1,2.99,0,0,8.8,6.5,4.9,1.5,1
156,堡林,2012-12-18,-1.2,-2.8,1.8,0.0,-8.1,50.0,59.4,3.3,1016.7,1027.6,1022.8,1026.0,9.8,7.0,9.39,0,0,6.6,6.6,2.4,-4.2,0
156,堡林,2012-12-19,-2.4,-5.1,1.9,0,-9.3,41.0,60.0,3.0,1019.3,1031.3,1026.7,1028.7,9.8,8.8,10.5,0,0,3.4,1.8,1.3,-8.0,0
156,堡林,2012-12-20,0.3,-5.1,6.9,0,-9.1,31.0,50.9,3.1,1021.0,1032.6,1027.3,1030.2,9.8,7.1,9.6,0,0,4.0,0.0,0.7,-8.9,1
156,堡林,2012-12-21,3.7,-0.1,5.3,11.5,1.0,47.0,83.5,6.7,1011.4,1027.4,1015.8,1020.4,9.8,0.0,1.52,0,0,9.8,5.4,2.6,-4.0,0
156,堡林,2012-12-22,1.8,-0.9,3.8,0,-3.2,52.0,69.5,4.9,1014.8,1027.7,1019.1,1024.0,9.8,2.7,4.04,0,0,6.9,4.4,3.4,-4.1,1
156,堡林,2012-12-23,-3.1,-6.7,0.6,0.4,-6.9,62.0,74.5,3.7,1019.2,1030.1,1026.9,1028.5,9.8,3.1,6.15,1.3,1.3,6.9,6.9,1.1,-7.4,0
156,堡林,2012-12-24,-3.9,-8.6,1.1,0,-9.1,49.0,67.8,3.1,1019.3,1031.3,1026.6,1028.7,9.8,9.1,11.09,0,0.2,2.4,2.4,0.4,-10.7,1
156,堡林,2012-12-25,-2.7,-8.1,2.5,0.1,-6.5,54.0,75.6,4.0,1021.6,1035.5,1026.6,1030.9,9.8,6.7,7.57,0.5,0.5,5.1,5.1,0.6,-10.1,0
156,堡林,2012-12-26,-5.6,-10.2,-0.1,0,-17.6,18.0,40.4,1.6,1024.9,1037.0,1031.9,1034.4,9.8,9.3,11.86,0,0,0.0,0.0,-1.6,-12.2,0
156,堡林,2012-12-27,-1.0,-8.4,5.3,0,-14.9,14.0,37.1,2.0,1020.1,1033.4,1026.2,1029.3,9.8,7.7,10.08,0,0,4.4,2.1,-0.6,-11.1,1
156,堡林,2012-12-28,0.6,-1.3,5.0,6.7,-1.1,35.0,88.6,5.7,1014.4,1027.2,1020.3,1023.6,9.8,3.3,5.49,8.4,8.4,6.4,4.6,0.4,-5.4,1
156,堡林,2012-12-29,0.7,-2.5,4.1,3.0,-1.0,74.0,88.4,5.7,1013.1,1026.9,1018.9,1022.2,9.8,0.8,5.16,0.4,2.4,7.0,5.4,0.3,-6.8,1
