,瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C)
1255,156,堡林,2012-06-19,24.2,18.8,31.4,3.0,17.8,39.0,70.3,20.4,992.0,1003.9,996.3,1000.1,14.5,9.3,22.54,0,0,5.8,3.4,27.0,18.7
1256,156,堡林,2012-06-20,24.2,20.5,29.4,0,18.6,54.0,71.8,21.5,997.0,1008.0,1002.1,1005.2,14.5,6.6,17.44,0,0,7.0,5.6,26.9,19.2
1257,156,堡林,2012-06-20,24.2,20.5,29.4,0,18.6,54.0,71.8,21.5,997.0,1008.0,1002.1,1005.2,14.5,6.6,17.44,0,0,7.0,5.6,26.9,19.2
1258,156,堡林,2012-06-21,25.2,20.2,31.8,5.5,18.5,40.0,69.1,21.3,998.1,1008.1,1003.5,1006.3,14.5,10.9,24.81,0,0,3.5,1.3,29.6,18.4
1259,156,堡林,2012-06-21,25.2,20.2,31.8,5.5,18.5,40.0,69.1,21.3,998.1,1008.1,1003.5,1006.3,14.5,10.9,24.81,0,0,3.5,1.3,29.6,18.4
1260,156,堡林,2012-06-22,25.0,20.1,31.1,0,17.1,29.0,64.8,19.6,1001.6,1011.2,1008.1,1009.8,14.5,9.2,23.46,0,0,4.8,0.9,27.4,18.9
1261,156,堡林,2012-06-22,25.0,20.1,31.1,0,17.1,29.0,64.8,19.6,1001.6,1011.2,1008.1,1009.8,14.5,9.2,23.46,0,0,4.8,0.9,27.4,18.9
1262,156,堡林,2012-06-23,25.0,20.3,30.6,0,16.9,45.0,62.3,19.3,999.4,1010.9,1005.9,1007.7,14.5,8.0,20.56,0,0,6.1,2.3,28.5,17.9
1263,156,堡林,2012-06-23,25.0,20.3,30.6,0,16.9,45.0,62.3,19.3,999.4,1010.9,1005.9,1007.7,14.5,8.0,20.56,0,0,6.1,2.3,28.5,17.9
1264,156,堡林,2012-06-24,24.5,22.0,28.6,0.1,17.0,50.0,63.5,19.4,996.3,1006.4,1003.1,1004.5,14.5,0.8,9.96,0,0,8.9,4.4,25.5,19.8
1265,156,堡林,2012-06-24,24.5,22.0,28.6,0.1,17.0,50.0,63.5,19.4,996.3,1006.4,1003.1,1004.5,14.5,0.8,9.96,0,0,8.9,4.4,25.5,19.8
1266,156,堡林,2012-06-25,25.1,19.8,31.7,0,13.6,30.0,50.3,15.6,999.2,1009.9,1005.7,1007.4,14.5,11.8,22.81,0,0,5.0,1.4,30.0,17.2
1267,156,堡林,2012-06-25,25.1,19.8,31.7,0,13.6,30.0,50.3,15.6,999.2,1009.9,1005.7,1007.4,14.5,11.8,22.81,0,0,5.0,1.4,30.0,17.2
1268,156,堡林,2012-06-26,22.8,18.5,28.1,0,14.6,45.0,60.6,16.7,1002.1,1011.3,1009.4,1010.3,14.5,4.8,14.53,0,0,6.9,4.0,24.8,16.1
1269,156,堡林,2012-06-26,22.8,18.5,28.1,0,14.6,45.0,60.6,16.7,1002.1,1011.3,1009.4,1010.3,14.5,4.8,14.53,0,0,6.9,4.0,24.8,16.1
1270,156,堡林,2012-06-27,23.5,19.7,29.1,0,16.6,51.0,66.0,18.9,1002.9,1013.0,1010.3,1011.2,14.5,4.3,13.77,0,0,7.5,6.8,25.9,18.3
1271,156,堡林,2012-06-27,23.5,19.7,29.1,0,16.6,51.0,66.0,18.9,1002.9,1013.0,1010.3,1011.2,14.5,4.3,13.77,0,0,7.5,6.8,25.9,18.3
1272,156,堡林,2012-06-28,24.9,18.9,31.2,0,17.0,40.0,63.8,19.4,1003.6,1013.5,1009.8,1011.8,14.5,6.6,18.59,0,0,6.6,5.6,29.2,16.5
1273,156,堡林,2012-06-28,24.9,18.9,31.2,0,17.0,40.0,63.8,19.4,1003.6,1013.5,1009.8,1011.8,14.5,6.6,18.59,0,0,6.6,5.6,29.2,16.5
1274,156,堡林,2012-06-29,23.1,21.2,29.1,5.5,19.1,47.0,79.9,22.1,1001.5,1012.6,1007.6,1009.8,14.5,2.3,12.64,0,0,9.4,4.9,24.8,19.7
1275,156,堡林,2012-06-29,23.1,21.2,29.1,5.5,19.1,47.0,79.9,22.1,1001.5,1012.6,1007.6,1009.8,14.5,2.3,12.64,0,0,9.4,4.9,24.8,19.7
1276,156,堡林,2012-06-30,24.0,21.6,26.0,11.0,22.2,83.0,89.6,26.8,996.5,1007.6,1002.4,1004.7,14.5,0.0,3.03,0,0,9.8,7.0,24.3,21.4
1277,156,堡林,2012-06-30,24.0,21.6,26.0,11.0,22.2,83.0,89.6,26.8,996.5,1007.6,1002.4,1004.7,14.5,0.0,3.03,0,0,9.8,7.0,24.3,21.4
1278,156,堡林,2012-07-01,23.0,20.6,27.2,0.0,19.3,59.0,80.6,22.4,997.8,1007.5,1004.6,1006.1,14.5,1.5,12.72,0,0,9.1,5.8,24.7,19.7
1279,156,堡林,2012-07-01,23.0,20.6,27.2,0.0,19.3,59.0,80.6,22.4,997.8,1007.5,1004.6,1006.1,14.5,1.5,12.72,0,0,9.1,5.8,24.7,19.7
1280,156,堡林,2012-07-02,24.1,20.5,28.5,0.0,19.2,55.0,75.4,22.3,995.3,1006.5,1000.1,1003.5,14.5,3.6,15.64,0,0,9.1,5.3,24.7,19.4
1281,156,堡林,2012-07-02,24.1,20.5,28.5,0.0,19.2,55.0,75.4,22.3,995.3,1006.5,1000.1,1003.5,14.5,3.6,15.64,0,0,9.1,5.3,24.7,19.4
1282,156,堡林,2012-07-03,24.7,22.0,29.7,0.0,20.7,55.0,79.0,24.4,993.3,1003.2,1000.2,1001.4,14.5,5.9,15.77,0,0,8.5,6.0,27.3,21.5
1283,156,堡林,2012-07-03,24.7,22.0,29.7,0.0,20.7,55.0,79.0,24.4,993.3,1003.2,1000.2,1001.4,14.5,5.9,15.77,0,0,8.5,6.0,27.3,21.5
1284,156,堡林,2012-07-04,24.7,22.6,28.5,0.0,21.2,69.0,81.4,25.2,997.0,1007.1,1003.0,1005.1,14.5,1.0,7.88,0,0,9.9,6.0,26.0,21.8
1285,156,堡林,2012-07-04,24.7,22.6,28.5,0.0,21.2,69.0,81.4,25.2,997.0,1007.1,1003.0,1005.1,14.5,1.0,7.88,0,0,9.9,6.0,26.0,21.8
1286,156,堡林,2012-07-05,24.5,22.0,28.9,51.0,22.8,72.0,91.3,27.8,998.1,1009.3,1004.8,1006.3,14.4,0.8,5.99,0,0,10.0,6.6,26.0,22.0
1287,156,堡林,2012-07-05,24.5,22.0,28.9,51.0,22.8,72.0,91.3,27.8,998.1,1009.3,1004.8,1006.3,14.4,0.8,5.99,0,0,10.0,6.6,26.0,22.0
1288,156,堡林,2012-07-06,23.9,22.0,25.7,23.5,22.1,83.0,90.3,26.6,992.4,1004.9,998.1,1000.5,14.4,0.0,1.78,0,0,10.0,6.9,24.0,21.4
1289,156,堡林,2012-07-06,23.9,22.0,25.7,23.5,22.1,83.0,90.3,26.6,992.4,1004.9,998.1,1000.5,14.4,0.0,1.78,0,0,10.0,6.9,24.0,21.4
1290,156,堡林,2012-07-07,24.5,20.5,30.5,0,19.4,47.0,74.9,22.5,995.5,1006.0,1000.5,1003.7,14.4,8.0,20.04,0,0,7.6,6.1,26.5,20.1
1291,156,堡林,2012-07-07,24.5,20.5,30.5,0,19.4,47.0,74.9,22.5,995.5,1006.0,1000.5,1003.7,14.4,8.0,20.04,0,0,7.6,6.1,26.5,20.1
1292,156,堡林,2012-07-08,25.3,21.2,31.8,0,19.6,45.0,71.9,22.8,998.3,1007.7,1004.8,1006.5,14.4,9.7,21.61,0,0,4.4,4.3,28.1,19.8
1293,156,堡林,2012-07-08,25.3,21.2,31.8,0,19.6,45.0,71.9,22.8,998.3,1007.7,1004.8,1006.5,14.4,9.7,21.61,0,0,4.4,4.3,28.1,19.8
1294,156,堡林,2012-07-09,26.0,21.3,31.0,0,20.1,45.0,71.9,23.6,998.2,1007.7,1004.8,1006.4,14.4,5.5,16.12,0,0,6.3,0.8,26.8,20.2
1295,156,堡林,2012-07-09,26.0,21.3,31.0,0,20.1,45.0,71.9,23.6,998.2,1007.7,1004.8,1006.4,14.4,5.5,16.12,0,0,6.3,0.8,26.8,20.2
1296,156,堡林,2012-07-10,23.7,21.0,27.8,18.0,19.6,49.0,79.0,22.9,994.9,1006.5,999.2,1003.1,14.4,0.5,8.89,0,0,9.5,5.0,24.1,19.6
1297,156,堡林,2012-07-10,23.7,21.0,27.8,18.0,19.6,49.0,79.0,22.9,994.9,1006.5,999.2,1003.1,14.4,0.5,8.89,0,0,9.5,5.0,24.1,19.6
1298,156,堡林,2012-07-11,24.5,23.3,25.8,67.5,23.2,86.0,93.3,28.5,989.4,1000.4,996.1,997.5,14.4,0.0,2.75,0,0,9.3,6.6,24.3,22.1
1299,156,堡林,2012-07-11,24.5,23.3,25.8,67.5,23.2,86.0,93.3,28.5,989.4,1000.4,996.1,997.5,14.4,0.0,2.75,0,0,9.3,6.6,24.3,22.1
1300,156,堡林,2012-07-12,26.0,22.1,30.2,3.5,22.5,65.0,82.1,27.3,992.7,1002.0,999.9,1000.8,14.4,1.3,11.42,0,0,9.3,3.9,26.9,21.4
1301,156,堡林,2012-07-12,26.0,22.1,30.2,3.5,22.5,65.0,82.1,27.3,992.7,1002.0,999.9,1000.8,14.4,1.3,11.42,0,0,9.3,3.9,26.9,21.4
1302,156,堡林,2012-07-13,26.9,23.1,31.7,0.0,22.9,63.0,79.8,27.9,992.4,1001.8,998.8,1000.5,14.3,3.2,13.49,0,0,9.6,6.1,28.5,22.5
1303,156,堡林,2012-07-13,26.9,23.1,31.7,0.0,22.9,63.0,79.8,27.9,992.4,1001.8,998.8,1000.5,14.3,3.2,13.49,0,0,9.6,6.1,28.5,22.5
1304,156,堡林,2012-07-14,24.6,23.2,26.6,67.5,22.8,79.0,90.3,27.7,993.0,1002.3,999.0,1001.2,14.3,0.0,4.37,0,0,10.0,6.6,25.9,23.1
1305,156,堡林,2012-07-14,24.6,23.2,26.6,67.5,22.8,79.0,90.3,27.7,993.0,1002.3,999.0,1001.2,14.3,0.0,4.37,0,0,10.0,6.6,25.9,23.1
1306,156,堡林,2012-07-15,24.7,22.5,27.6,44.0,22.1,76.0,86.0,26.7,994.0,1006.4,998.8,1002.1,14.3,1.4,7.07,0,0,9.9,7.1,25.3,21.8
1307,156,堡林,2012-07-15,24.7,22.5,27.6,44.0,22.1,76.0,86.0,26.7,994.0,1006.4,998.8,1002.1,14.3,1.4,7.07,0,0,9.9,7.1,25.3,21.8
1308,156,堡林,2012-07-16,24.5,21.6,28.2,0.1,20.2,62.0,77.8,23.8,1001.3,1011.9,1006.3,1009.5,14.3,0.8,12.03,0,0,9.8,5.1,25.9,21.0
1309,156,堡林,2012-07-16,24.5,21.6,28.2,0.1,20.2,62.0,77.8,23.8,1001.3,1011.9,1006.3,1009.5,14.3,0.8,12.03,0,0,9.8,5.1,25.9,21.0
1310,156,堡林,2012-07-17,23.9,22.2,26.1,14.5,22.2,81.0,90.8,26.8,1003.1,1013.1,1010.2,1011.3,14.3,0.1,4.19,0,0,9.6,5.8,24.7,22.1
1311,156,堡林,2012-07-17,23.9,22.2,26.1,14.5,22.2,81.0,90.8,26.8,1003.1,1013.1,1010.2,1011.3,14.3,0.1,4.19,0,0,9.6,5.8,24.7,22.1
1312,156,堡林,2012-07-18,26.6,23.9,30.0,18.5,23.0,68.0,81.5,28.1,998.0,1010.6,998.4,1006.1,14.3,2.6,9.8,0,0,9.1,6.3,27.5,23.2
1313,156,堡林,2012-07-18,26.6,23.9,30.0,18.5,23.0,68.0,81.5,28.1,998.0,1010.6,998.4,1006.1,14.3,2.6,9.8,0,0,9.1,6.3,27.5,23.2
1314,156,堡林,2012-07-19,26.4,23.7,30.6,20.5,22.9,66.0,81.8,27.9,998.0,1008.9,996.7,1006.2,14.2,3.0,11.38,0,0,9.1,6.6,27.6,23.5
1315,156,堡林,2012-07-19,26.4,23.7,30.6,20.5,22.9,66.0,81.8,27.9,998.0,1008.9,996.7,1006.2,14.2,3.0,11.38,0,0,9.1,6.6,27.6,23.5
1316,156,堡林,2012-07-20,26.8,23.7,32.2,2.0,22.8,53.0,80.4,27.8,1001.3,1010.5,1007.9,1009.4,14.2,5.0,14.12,0,0,7.0,6.3,28.3,23.7
1317,156,堡林,2012-07-20,26.8,23.7,32.2,2.0,22.8,53.0,80.4,27.8,1001.3,1010.5,1007.9,1009.4,14.2,5.0,14.12,0,0,7.0,6.3,28.3,23.7
1318,156,堡林,2012-07-21,27.8,23.8,33.5,0.0,22.7,46.0,75.5,27.6,1002.0,1011.2,1008.7,1010.2,14.2,7.1,18.68,0,0,6.1,5.9,30.0,22.7
1319,156,堡林,2012-07-21,27.8,23.8,33.5,0.0,22.7,46.0,75.5,27.6,1002.0,1011.2,1008.7,1010.2,14.2,7.1,18.68,0,0,6.1,5.9,30.0,22.7
1320,156,堡林,2012-07-22,28.2,25.3,32.8,0,22.6,54.0,72.9,27.5,1001.3,1010.6,1008.1,1009.5,14.2,11.4,21.85,0,0,5.5,5.3,29.6,24.1
1321,156,堡林,2012-07-22,28.2,25.3,32.8,0,22.6,54.0,72.9,27.5,1001.3,1010.6,1008.1,1009.5,14.2,11.4,21.85,0,0,5.5,5.3,29.6,24.1
1322,156,堡林,2012-07-23,28.6,26.1,32.8,0,22.6,56.0,70.8,27.5,1002.4,1012.7,1009.1,1010.5,14.1,6.5,17.24,0,0,7.3,4.1,29.5,24.6
1323,156,堡林,2012-07-23,28.6,26.1,32.8,0,22.6,56.0,70.8,27.5,1002.4,1012.7,1009.1,1010.5,14.1,6.5,17.24,0,0,7.3,4.1,29.5,24.6
1324,156,堡林,2012-07-24,28.9,24.0,33.7,0.0,22.2,49.0,68.3,26.8,1005.5,1014.7,1012.1,1013.7,14.1,8.9,18.37,0,0,5.3,4.1,31.4,22.0
1325,156,堡林,2012-07-24,28.9,24.0,33.7,0.0,22.2,49.0,68.3,26.8,1005.5,1014.7,1012.1,1013.7,14.1,8.9,18.37,0,0,5.3,4.1,31.4,22.0
1326,156,堡林,2012-07-25,29.1,24.9,34.3,0,22.4,47.0,68.9,27.1,1005.6,1015.8,1011.7,1013.7,14.1,9.7,21.56,0,0,3.3,2.6,37.0,23.1
1327,156,堡林,2012-07-25,29.1,24.9,34.3,0,22.4,47.0,68.9,27.1,1005.6,1015.8,1011.7,1013.7,14.1,9.7,21.56,0,0,3.3,2.6,37.0,23.1
1328,156,堡林,2012-07-26,29.0,24.7,34.1,0,22.3,44.0,68.8,27.0,1002.7,1013.0,1008.8,1010.8,14.1,11.2,22.2,0,0,4.1,3.0,35.1,22.7
1329,156,堡林,2012-07-26,29.0,24.7,34.1,0,22.3,44.0,68.8,27.0,1002.7,1013.0,1008.8,1010.8,14.1,11.2,22.2,0,0,4.1,3.0,35.1,22.7
1330,156,堡林,2012-07-27,28.6,24.8,34.5,0,23.1,49.0,73.1,28.2,1001.9,1011.1,1008.3,1010.1,14.0,7.4,17.7,0,0,6.1,5.8,33.2,23.1
1331,156,堡林,2012-07-27,28.6,24.8,34.5,0,23.1,49.0,73.1,28.2,1001.9,1011.1,1008.3,1010.1,14.0,7.4,17.7,0,0,6.1,5.8,33.2,23.1
1332,156,堡林,2012-07-28,29.6,25.4,35.2,0,23.2,47.0,70.0,28.4,1002.3,1012.0,1008.5,1010.4,14.0,11.7,24.39,0,0,4.0,3.9,39.9,23.3
1333,156,堡林,2012-07-28,29.6,25.4,35.2,0,23.2,47.0,70.0,28.4,1002.3,1012.0,1008.5,1010.4,14.0,11.7,24.39,0,0,4.0,3.9,39.9,23.3
1334,156,堡林,2012-07-29,29.7,26.3,34.6,0,23.5,50.0,70.8,28.9,999.8,1009.8,1006.0,1007.9,14.0,12.8,22.54,0,0,4.3,4.3,37.0,25.0
1335,156,堡林,2012-07-29,29.7,26.3,34.6,0,23.5,50.0,70.8,28.9,999.8,1009.8,1006.0,1007.9,14.0,12.8,22.54,0,0,4.3,4.3,37.0,25.0
1336,156,堡林,2012-07-30,29.8,25.6,35.0,0,22.5,48.0,66.1,27.2,998.9,1008.5,1005.0,1007.0,14.0,10.3,21.51,0,0,4.4,3.8,38.2,23.5
1337,156,堡林,2012-07-30,29.8,25.6,35.0,0,22.5,48.0,66.1,27.2,998.9,1008.5,1005.0,1007.0,14.0,10.3,21.51,0,0,4.4,3.8,38.2,23.5
1338,156,堡林,2012-07-31,29.8,25.4,35.0,0,22.8,42.0,67.6,27.9,999.2,1008.2,1005.8,1007.3,13.9,9.3,17.18,0,0,1.9,1.8,34.1,23.4
1339,156,堡林,2012-07-31,29.8,25.4,35.0,0,22.8,42.0,67.6,27.9,999.2,1008.2,1005.8,1007.3,13.9,9.3,17.18,0,0,1.9,1.8,34.1,23.4
1340,156,堡林,2012-08-01,31.0,25.6,36.7,0,21.7,36.0,60.3,26.1,997.9,1007.7,1003.8,1005.9,13.9,12.8,25.87,0,0,1.8,0.9,39.5,23.0
1341,156,堡林,2012-08-01,31.0,25.6,36.7,0,21.7,36.0,60.3,26.1,997.9,1007.7,1003.8,1005.9,13.9,12.8,25.87,0,0,1.8,0.9,39.5,23.0
1342,156,堡林,2012-08-02,29.8,26.4,34.1,0,21.5,49.0,61.4,25.6,999.4,1009.8,1004.8,1007.5,13.9,4.1,12.41,0,0,5.3,3.5,34.7,23.6
1343,156,堡林,2012-08-02,29.8,26.4,34.1,0,21.5,49.0,61.4,25.6,999.4,1009.8,1004.8,1007.5,13.9,4.1,12.41,0,0,5.3,3.5,34.7,23.6
1344,156,堡林,2012-08-03,30.7,27.6,35.7,0,21.2,42.0,57.9,25.1,1002.0,1011.3,1008.7,1010.1,13.9,13.1,24.42,0,0,2.6,2.1,39.0,24.5
1345,156,堡林,2012-08-03,30.7,27.6,35.7,0,21.2,42.0,57.9,25.1,1002.0,1011.3,1008.7,1010.1,13.9,13.1,24.42,0,0,2.6,2.1,39.0,24.5
1346,156,堡林,2012-08-04,30.7,25.5,36.8,0,21.2,36.0,58.3,25.1,1001.3,1011.3,1007.8,1009.4,13.8,12.2,22.96,0,0,1.1,1.1,37.7,22.7
1347,156,堡林,2012-08-04,30.7,25.5,36.8,0,21.2,36.0,58.3,25.1,1001.3,1011.3,1007.8,1009.4,13.8,12.2,22.96,0,0,1.1,1.1,37.7,22.7
1348,156,堡林,2012-08-05,31.4,25.7,37.7,0,21.5,36.0,57.6,25.7,998.3,1009.3,1003.9,1006.4,13.8,12.9,23.89,0,0,2.8,2.1,39.1,22.9
1349,156,堡林,2012-08-05,31.4,25.7,37.7,0,21.5,36.0,57.6,25.7,998.3,1009.3,1003.9,1006.4,13.8,12.9,23.89,0,0,2.8,2.1,39.1,22.9
1350,156,堡林,2012-08-06,29.5,24.5,36.1,47.5,23.0,45.0,70.5,28.2,997.8,1007.8,1004.0,1005.9,13.8,8.3,16.41,0,0,5.3,5.3,34.3,24.1
1351,156,堡林,2012-08-06,29.5,24.5,36.1,47.5,23.0,45.0,70.5,28.2,997.8,1007.8,1004.0,1005.9,13.8,8.3,16.41,0,0,5.3,5.3,34.3,24.1
1352,156,堡林,2012-08-07,29.0,24.6,34.1,0,23.3,50.0,72.9,28.6,999.1,1008.3,1005.7,1007.2,13.7,8.6,18.74,0,0,4.5,2.9,30.9,24.0
1353,156,堡林,2012-08-07,29.0,24.6,34.1,0,23.3,50.0,72.9,28.6,999.1,1008.3,1005.7,1007.2,13.7,8.6,18.74,0,0,4.5,2.9,30.9,24.0
1354,156,堡林,2012-08-08,28.3,23.1,33.4,0,20.2,45.0,62.4,23.6,999.0,1008.4,1005.0,1007.1,13.7,10.5,20.65,0,0,7.5,1.5,30.1,21.8
1355,156,堡林,2012-08-08,28.3,23.1,33.4,0,20.2,45.0,62.4,23.6,999.0,1008.4,1005.0,1007.1,13.7,10.5,20.65,0,0,7.5,1.5,30.1,21.8
1356,156,堡林,2012-08-09,28.2,25.5,33.0,1.0,22.4,54.0,71.8,27.1,998.5,1007.5,1004.8,1006.6,13.7,3.3,14.47,0,0,9.1,5.9,30.1,24.5
1357,156,堡林,2012-08-09,28.2,25.5,33.0,1.0,22.4,54.0,71.8,27.1,998.5,1007.5,1004.8,1006.6,13.7,3.3,14.47,0,0,9.1,5.9,30.1,24.5
1358,156,堡林,2012-08-10,25.6,23.5,28.6,9.5,22.9,74.0,85.3,27.8,998.1,1007.8,1004.6,1006.2,13.7,1.0,6.26,0,0,9.5,5.8,27.1,23.8
1359,156,堡林,2012-08-10,25.6,23.5,28.6,9.5,22.9,74.0,85.3,27.8,998.1,1007.8,1004.6,1006.2,13.7,1.0,6.26,0,0,9.5,5.8,27.1,23.8
1360,156,堡林,2012-08-11,28.3,23.3,34.0,0,22.4,51.0,71.9,27.1,998.7,1007.8,1005.2,1006.8,13.6,9.2,20.61,0,0,6.1,5.5,31.0,23.2
1361,156,堡林,2012-08-11,28.3,23.3,34.0,0,22.4,51.0,71.9,27.1,998.7,1007.8,1005.2,1006.8,13.6,9.2,20.61,0,0,6.1,5.5,31.0,23.2
1362,156,堡林,2012-08-12,28.5,24.5,32.6,21.0,23.8,58.0,77.0,29.6,996.6,1007.3,1002.9,1004.7,13.6,8.5,18.14,0,0,8.3,6.1,30.1,24.5
1363,156,堡林,2012-08-12,28.5,24.5,32.6,21.0,23.8,58.0,77.0,29.6,996.6,1007.3,1002.9,1004.7,13.6,8.5,18.14,0,0,8.3,6.1,30.1,24.5
1364,156,堡林,2012-08-13,26.3,25.1,27.4,24.0,24.4,79.0,89.5,30.5,995.7,1006.2,1002.2,1003.8,13.5,0.0,2.83,0,0,10.0,6.6,27.1,25.1
1365,156,堡林,2012-08-13,26.3,25.1,27.4,24.0,24.4,79.0,89.5,30.5,995.7,1006.2,1002.2,1003.8,13.5,0.0,2.83,0,0,10.0,6.6,27.1,25.1
1366,156,堡林,2012-08-14,27.1,24.8,30.3,0,23.2,64.0,80.5,28.5,999.6,1009.3,1005.3,1007.7,13.5,2.0,10.76,0,0,9.5,7.3,28.0,24.5
1367,156,堡林,2012-08-14,27.1,24.8,30.3,0,23.2,64.0,80.5,28.5,999.6,1009.3,1005.3,1007.7,13.5,2.0,10.76,0,0,9.5,7.3,28.0,24.5
1368,156,堡林,2012-08-15,28.1,26.4,30.6,0.5,23.3,66.0,75.9,28.6,999.4,1008.9,1005.6,1007.6,13.5,2.6,11.05,0,0,9.6,6.1,27.8,24.9
1369,156,堡林,2012-08-15,28.1,26.4,30.6,0.5,23.3,66.0,75.9,28.6,999.4,1008.9,1005.6,1007.6,13.5,2.6,11.05,0,0,9.6,6.1,27.8,24.9
1370,156,堡林,2012-08-16,26.2,24.3,30.3,47.0,23.6,65.0,86.4,29.2,1003.1,1012.8,1008.2,1011.3,13.5,2.9,9.72,0,0,8.6,6.3,27.4,24.2
1371,156,堡林,2012-08-16,26.2,24.3,30.3,47.0,23.6,65.0,86.4,29.2,1003.1,1012.8,1008.2,1011.3,13.5,2.9,9.72,0,0,8.6,6.3,27.4,24.2
1372,156,堡林,2012-08-17,29.3,24.4,34.8,0.0,23.9,54.0,74.0,29.6,1003.8,1013.0,1010.3,1011.9,13.4,10.7,21.36,0,0,5.9,5.5,30.8,23.9
1373,156,堡林,2012-08-17,29.3,24.4,34.8,0.0,23.9,54.0,74.0,29.6,1003.8,1013.0,1010.3,1011.9,13.4,10.7,21.36,0,0,5.9,5.5,30.8,23.9
1374,156,堡林,2012-08-18,29.4,26.7,33.1,0.3,24.2,59.0,74.4,30.3,1003.1,1012.3,1009.4,1011.2,13.4,7.9,16.16,0,0,6.0,4.5,30.3,25.6
1375,156,堡林,2012-08-18,29.4,26.7,33.1,0.3,24.2,59.0,74.4,30.3,1003.1,1012.3,1009.4,1011.2,13.4,7.9,16.16,0,0,6.0,4.5,30.3,25.6
1376,156,堡林,2012-08-19,29.1,26.5,33.1,0.0,23.9,58.0,74.4,29.6,1001.2,1011.4,1007.4,1009.3,13.4,7.9,15.68,0,0,7.0,5.3,30.7,24.8
1377,156,堡林,2012-08-19,29.1,26.5,33.1,0.0,23.9,58.0,74.4,29.6,1001.2,1011.4,1007.4,1009.3,13.4,7.9,15.68,0,0,7.0,5.3,30.7,24.8
1378,156,堡林,2012-08-20,27.9,26.6,29.6,0.2,23.6,73.0,78.1,29.2,1000.9,1010.2,1008.1,1009.0,13.3,0.0,4.83,0,0,9.6,6.1,27.1,25.2
1379,156,堡林,2012-08-20,27.9,26.6,29.6,0.2,23.6,73.0,78.1,29.2,1000.9,1010.2,1008.1,1009.0,13.3,0.0,4.83,0,0,9.6,6.1,27.1,25.2
1380,156,堡林,2012-08-21,28.2,25.7,33.4,6.0,23.2,54.0,74.8,28.4,1001.7,1010.7,1008.7,1009.8,13.3,8.7,18.34,0,0,7.8,4.9,28.6,25.1
1381,156,堡林,2012-08-21,28.2,25.7,33.4,6.0,23.2,54.0,74.8,28.4,1001.7,1010.7,1008.7,1009.8,13.3,8.7,18.34,0,0,7.8,4.9,28.6,25.1
1382,156,堡林,2012-08-22,24.9,22.7,26.9,25.5,22.6,78.0,87.9,27.5,1002.1,1012.4,1008.9,1010.3,13.3,0.1,4.8,0,0,9.4,6.1,26.4,22.8
1383,156,堡林,2012-08-22,24.9,22.7,26.9,25.5,22.6,78.0,87.9,27.5,1002.1,1012.4,1008.9,1010.3,13.3,0.1,4.8,0,0,9.4,6.1,26.4,22.8
1384,156,堡林,2012-08-23,23.7,21.9,26.7,16.5,22.3,86.0,92.3,26.9,1004.7,1013.8,1011.9,1013.0,13.2,0.0,6.49,0,0,10.0,6.6,26.0,22.0
1385,156,堡林,2012-08-23,23.7,21.9,26.7,16.5,22.3,86.0,92.3,26.9,1004.7,1013.8,1011.9,1013.0,13.2,0.0,6.49,0,0,10.0,6.6,26.0,22.0
1386,156,堡林,2012-08-24,23.4,21.5,26.2,63.5,21.7,75.0,90.6,26.0,1004.7,1014.4,1011.5,1012.9,13.2,0.0,2.38,0,0,10.0,6.1,24.0,21.7
1387,156,堡林,2012-08-24,23.4,21.5,26.2,63.5,21.7,75.0,90.6,26.0,1004.7,1014.4,1011.5,1012.9,13.2,0.0,2.38,0,0,10.0,6.1,24.0,21.7
1388,156,堡林,2012-08-25,28.2,24.4,33.2,0,22.5,47.0,72.3,27.2,1005.6,1015.3,1012.2,1013.8,13.2,6.4,17.66,0,0,7.6,3.9,29.2,23.5
1389,156,堡林,2012-08-25,28.2,24.4,33.2,0,22.5,47.0,72.3,27.2,1005.6,1015.3,1012.2,1013.8,13.2,6.4,17.66,0,0,7.6,3.9,29.2,23.5
1390,156,堡林,2012-08-26,28.7,23.4,34.0,0,21.4,45.0,66.5,25.5,1002.7,1013.8,1008.4,1010.8,13.1,12.0,21.92,0,0,2.5,1.3,29.1,22.0
1391,156,堡林,2012-08-26,28.7,23.4,34.0,0,21.4,45.0,66.5,25.5,1002.7,1013.8,1008.4,1010.8,13.1,12.0,21.92,0,0,2.5,1.3,29.1,22.0
1392,156,堡林,2012-08-27,27.6,24.5,31.2,1.5,21.0,56.0,68.3,24.9,997.3,1010.0,999.4,1005.4,13.1,0.5,10.51,0,0,8.3,4.5,27.1,22.4
